System,Atom,Value,N_Atoms,Atom_indices
molecule_023,C,292.56,2,C_006;C_008
molecule_023,C,292.88,1,C_002
molecule_023,C,293.20,1,C_003
molecule_023,N,407.67,1,N_004
molecule_024,C,292.29,1,C_005
molecule_024,C,292.41,2,C_004;C_006
molecule_024,C,292.81,2,C_001;C_003
molecule_024,N,407.79,1,N_002
molecule_025,C,293.54,2,C_004;C_005
molecule_025,C,293.94,2,C_001;C_003
molecule_025,N,411.09,1,N_002
molecule_026,C,293.46,1,C_001
molecule_026,N,408.47,1,N_002
molecule_027,C,293.75,1,C_002
molecule_027,C,295.15,1,C_001
molecule_027,N,408.50,1,N_003
molecule_028,C,294.68,2,C_002;C_003
molecule_028,N,410.14,1,N_001
molecule_029,C,293.97,1,C_001
molecule_029,C,294.85,1,C_002
molecule_029,N,409.71,1,N_003
molecule_030,C,294.72,3,C_002;C_003;C_004
molecule_030,N,410.74,1,N_001
molecule_031,C,294.00,2,C_003;C_005
molecule_031,C,294.91,2,C_002;C_004
molecule_031,N,410.09,1,N_001
molecule_032,C,292.38,1,C_001
molecule_032,C,292.50,1,C_007
molecule_032,C,292.55,2,C_006;C_010
molecule_032,C,293.79,1,C_002
molecule_032,C,293.87,1,C_008
molecule_032,C,294.83,1,C_004
molecule_032,C,294.86,1,C_005
molecule_032,N,410.09,1,N_009
molecule_032,N,410.72,1,N_003
molecule_033,C,292.32,2,C_001;C_005
molecule_033,C,292.57,2,C_006;C_009
molecule_033,C,293.05,1,C_002
molecule_033,C,293.36,1,C_003
molecule_033,C,293.56,1,C_007
molecule_033,N,407.82,1,N_004
molecule_033,N,410.31,1,N_008
molecule_034,C,293.84,1,C_003
molecule_034,C,293.95,1,C_002
molecule_034,C,295.15,1,C_001
molecule_034,N,409.71,1,N_004
molecule_035,C,293.79,1,C_003
molecule_035,C,293.88,2,C_002;C_004
molecule_035,C,295.41,1,C_001
molecule_035,N,409.65,1,N_005
molecule_036,O,543.88,1,O_001
molecule_037,C,293.36,1,C_001
molecule_037,C,294.08,1,C_003
molecule_037,O,541.42,1,O_002
molecule_038,C,295.31,1,C_001
molecule_038,O,544.23,1,O_002
molecule_039,C,293.95,2,C_002;C_003
molecule_039,C,295.84,1,C_001
molecule_039,O,544.23,1,O_004
molecule_040,C,293.87,2,C_002;C_003
molecule_040,C,293.97,1,C_004
molecule_040,C,296.01,1,C_001
molecule_040,O,544.13,1,O_005
molecule_041,C,295.42,2,C_001;C_003
molecule_041,O,545.28,1,O_002
molecule_042,C,294.11,2,C_001;C_005
molecule_042,C,295.56,2,C_002;C_004
molecule_042,O,545.00,1,O_003
molecule_043,C,294.27,1,C_001
molecule_043,C,295.26,1,C_002
molecule_043,O,542.22,1,O_003
molecule_043,O,544.81,1,O_004
molecule_044,C,295.02,1,C_001
molecule_044,O,542.31,1,O_002
molecule_044,O,545.15,1,O_003
molecule_045,C,293.01,1,C_001
molecule_045,O,541.23,1,O_002
molecule_046,C,293.60,1,C_002
molecule_046,C,293.94,2,C_001;C_004
molecule_046,O,541.47,1,O_003
molecule_047,C,292.69,1,C_001
molecule_047,C,294.20,1,C_002
molecule_047,C,294.32,1,C_003
molecule_047,O,544.91,1,O_004
molecule_048,C,293.75,1,C_001
molecule_048,O,544.19,1,O_002
molecule_049,C,296.88,1,C_002
molecule_049,O,545.49,2,O_001;O_003
molecule_050,O,540.93,2,O_001;O_002
molecule_051,O,543.52,2,O_001;O_002
molecule_052,C,292.67,1,C_001
molecule_052,C,294.05,1,C_002
molecule_052,O,544.98,1,O_003
molecule_053,C,292.46,1,C_005
molecule_053,C,292.48,1,C_004
molecule_053,C,292.49,1,C_007
molecule_053,C,292.64,1,C_001
molecule_053,C,292.74,1,C_006
molecule_053,C,294.20,1,C_002
molecule_053,O,544.93,1,O_003
molecule_054,C,292.18,1,C_006
molecule_054,C,293.73,1,C_005
molecule_054,C,294.45,1,C_001
molecule_054,C,295.06,1,C_002
molecule_054,O,542.22,1,O_003
molecule_054,O,545.04,1,O_004
molecule_055,F,699.19,1,F_001
molecule_056,F,694.81,2,F_001;F_002
molecule_057,C,296.29,1,C_001
molecule_057,F,700.00,1,F_002
molecule_058,C,298.75,1,C_001
molecule_058,F,701.26,2,F_002;F_003
molecule_059,C,301.51,1,C_001
molecule_059,F,702.19,2,F_003;F_004
molecule_059,F,702.20,1,F_002
molecule_060,C,304.38,1,C_001
molecule_060,F,702.60,3,F_002;F_004;F_005
molecule_060,F,702.61,1,F_003
molecule_061,C,293.08,1,C_001
molecule_061,C,296.63,1,C_002
molecule_061,F,701.48,2,F_003;F_004
molecule_062,C,294.81,1,C_001
molecule_062,C,301.95,1,C_002
molecule_062,F,701.80,1,F_003
molecule_062,F,701.81,2,F_004;F_005
molecule_063,C,295.24,1,C_003
molecule_063,C,296.90,1,C_002
molecule_063,F,700.41,1,F_004
molecule_063,F,701.45,1,F_001
molecule_063,F,701.67,1,F_005
molecule_064,C,292.48,2,C_005;C_007
molecule_064,C,292.55,2,C_001;C_004
molecule_064,C,292.60,1,C_006
molecule_064,C,294.50,1,C_002
molecule_064,F,700.64,1,F_003
molecule_065,C,292.59,2,C_001;C_006
molecule_065,C,292.64,2,C_007;C_008
molecule_065,C,294.75,2,C_002;C_004
molecule_065,F,700.78,1,F_005
molecule_065,F,700.79,1,F_003
molecule_066,C,292.53,1,C_008
molecule_066,C,292.70,1,C_004
molecule_066,C,292.74,2,C_001;C_007
molecule_066,C,294.64,2,C_002;C_005
molecule_066,F,700.65,2,F_003;F_006
molecule_067,C,292.56,1,C_004
molecule_067,C,292.57,3,C_001;C_005;C_008
molecule_067,C,294.91,2,C_002;C_006
molecule_067,F,700.67,2,F_003;F_007
molecule_068,C,292.70,1,C_001
molecule_068,C,292.73,1,C_002
molecule_068,C,300.99,1,C_003
molecule_068,F,701.17,1,F_006
molecule_068,F,701.18,1,F_004
molecule_068,F,701.23,1,F_005
